leaid,district_name,fips_state,total_revenue,federal_revenue,state_local_revenue,state_abbr,saipe_district_name,total_pop,child_poverty_est,child_pop,pct_child_poverty
4820790,GLASSCOCK CO IND SCH DIST 901,48,24101,79,24022,TX,Spur Independent School District,1443,36,179,20.11
4820790,GLASSCOCK CO IND SCH DIST 901,48,24101,79,24022,TX,Glasscock County Independent School District,1153,16,198,8.08
4829100,MARION INDEP SCH DIST 904,48,29386,1169,28217,TX,Spur Independent School District,1443,36,179,20.11
4829100,MARION INDEP SCH DIST 904,48,29386,1169,28217,TX,Marion Independent School District,9762,148,1586,9.33
4839690,SEGUIN IND SCH DIST 901,48,120891,15406,105485,TX,Rocksprings Independent School District,1163,62,189,32.80
4839690,SEGUIN IND SCH DIST 901,48,120891,15406,105485,TX,Seguin Independent School District,52979,1207,7905,15.27
4823640,HOUSTON IND SCH DIST 912,48,3148343,766360,2381983,TX,Spur Independent School District,1443,36,179,20.11
4823640,HOUSTON IND SCH DIST 912,48,3148343,766360,2381983,TX,Houston Independent School District,1569426,66709,246648,27.05
4841220,SPRING IND SCH DIST 919,48,593461,128934,464527,TX,Spring Independent School District,212629,11263,42669,26.40
4843170,TRINIDAD IND SCH DIST 907,48,3699,728,2971,TX,Trinidad Independent School District,900,31,155,20.00
4826340,LA VILLA INDEP SCH DIST 914,48,13077,2060,11017,TX,Spur Independent School District,1443,36,179,20.11
4826340,LA VILLA INDEP SCH DIST 914,48,13077,2060,11017,TX,La Villa Independent School District,3756,85,567,14.99
4831040,MISSION IND SCH DIST 908,48,233874,46908,186966,TX,Rocksprings Independent School District,1163,62,189,32.80
4831040,MISSION IND SCH DIST 908,48,233874,46908,186966,TX,Mission Consolidated Independent School District,68717,5013,14866,33.72
4816020,CUMBY IND SCH DIST 905,48,9225,957,8268,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4816020,CUMBY IND SCH DIST 905,48,9225,957,8268,TX,Cumby Collegiate Independent School District,2304,62,435,14.25
4841790,SULPHUR BLUFF IND SCH DISTRICT 910,48,4821,416,4405,TX,Sulphur Bluff Independent School District,1272,22,226,9.73
4841580,PLEMONS-STINNETT-PHILLIPS ISD,48,12722,746,11976,TX,Plemons-Stinnett-Phillips Consolidated Independent School District,2266,32,418,7.66
4820310,GANADO IND SCH DIST 902,48,12457,536,11921,TX,Spur Independent School District,1443,36,179,20.11
4820310,GANADO IND SCH DIST 902,48,12457,536,11921,TX,Ganado Independent School District,3375,91,597,15.24
4825710,KIRBYVILLE IND SCH DIST 905,48,22070,1937,20133,TX,Spur Independent School District,1443,36,179,20.11
4825710,KIRBYVILLE IND SCH DIST 905,48,22070,1937,20133,TX,Kirbyville Consolidated Independent School District,7302,264,1316,20.06
4844010,VENUS IND SCH DIST 908,48,36165,4626,31539,TX,Venus Independent School District,13469,308,2660,11.58
4841400,STAMFORD IND SCH DIST 906,48,12573,2581,9992,TX,Stamford Independent School District,3367,175,571,30.65
4842450,TERRELL IND SCH DIST 906,48,81515,12032,69483,TX,Terrell Independent School District,38291,1036,6754,15.34
4808160,AMHERST IND SCH DIST 901,48,3082,355,2727,,,,,,
4815400,COTULLA IND SCH DIST 901,48,42066,3447,38619,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4815400,COTULLA IND SCH DIST 901,48,42066,3447,38619,TX,Cotulla Independent School District,6560,269,901,29.86
4819830,FRENSHIP IND SCH DIST 907,48,166945,9651,157294,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4819830,FRENSHIP IND SCH DIST 907,48,166945,9651,157294,TX,Frenship Independent School District,62295,1120,11250,9.96
4840440,SLATON IND SCH DIST 903,48,25019,3972,21047,TX,Slaton Independent School District,7841,244,1455,16.77
4810910,BOSQUEVILLE IND SCH DIST,48,14011,606,13405,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4810910,BOSQUEVILLE IND SCH DIST,48,14011,606,13405,TX,Hays Consolidated Independent School District,140758,2072,26867,7.71
4810910,BOSQUEVILLE IND SCH DIST,48,14011,606,13405,TX,Bosqueville Independent School District,2543,41,501,8.18
4829280,MASON IND SCH DIST 901,48,13469,1056,12413,TX,Spur Independent School District,1443,36,179,20.11
4829280,MASON IND SCH DIST 901,48,13469,1056,12413,TX,Mason Independent School District,4112,107,589,18.17
4817730,EAGLE PASS IND SCH DIST 901,48,196371,36808,159563,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4817730,EAGLE PASS IND SCH DIST 901,48,196371,36808,159563,TX,Eagle Pass Independent School District,58829,4396,13129,33.48
4828740,MAGNOLIA IND SCH DIST 906,48,204073,11743,192330,TX,Spur Independent School District,1443,36,179,20.11
4828740,MAGNOLIA IND SCH DIST 906,48,204073,11743,192330,TX,Magnolia Independent School District,86554,1465,16737,8.75
4845900,WILLIS IND SCH DIST 904,48,130917,9739,121178,TX,Willis Independent School District,55442,1064,9710,10.96
4831500,MOTLEY CO IND SCH DIST 901,48,3490,518,2972,TX,Rocksprings Independent School District,1163,62,189,32.80
4831500,MOTLEY CO IND SCH DIST 901,48,3490,518,2972,TX,Motley County Independent School District,1022,50,146,34.25
4817460,DOUGLAS IND SCH DIST 911,48,7416,656,6760,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4817460,DOUGLAS IND SCH DIST 911,48,7416,656,6760,TX,Douglass Independent School District,2136,40,393,10.18
4846320,WODEN IND SCH DIST 906,48,14572,2055,12517,TX,Woden Independent School District,4318,144,759,18.97
4811460,BROCK IND SCH DIST 909,48,33778,359,33419,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4811460,BROCK IND SCH DIST 909,48,33778,359,33419,TX,Alvarado Independent School District,24692,509,4554,11.18
4811460,BROCK IND SCH DIST 909,48,33778,359,33419,TX,Brock Independent School District,8788,78,1959,3.98
4835340,POOLVILLE IND SCH DIST 901,48,11708,776,10932,TX,Rocksprings Independent School District,1163,62,189,32.80
4835340,POOLVILLE IND SCH DIST 901,48,11708,776,10932,TX,Poolville Independent School District,4178,92,692,13.29
4810950,BOVINA IND SCH DIST 901,48,8433,574,7859,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4810950,BOVINA IND SCH DIST 901,48,8433,574,7859,TX,Hays Consolidated Independent School District,140758,2072,26867,7.71
4810950,BOVINA IND SCH DIST 901,48,8433,574,7859,TX,Bovina Independent School District,2009,77,415,18.55
4820190,FORT STOCKTON IND SCH DIST 902,48,141281,3292,137989,TX,Spur Independent School District,1443,36,179,20.11
4820190,FORT STOCKTON IND SCH DIST 902,48,141281,3292,137989,TX,Fort Stockton Independent School District,12917,495,2291,21.61
4822970,HENDERSON IND SCH DIST 902,48,51936,6699,45237,TX,Spur Independent School District,1443,36,179,20.11
4822970,HENDERSON IND SCH DIST 902,48,51936,6699,45237,TX,Henderson Independent School District,23891,638,3618,17.63
4824300,IRA IND SCH DIST 903,48,4811,112,4699,TX,Spur Independent School District,1443,36,179,20.11
4824300,IRA IND SCH DIST 903,48,4811,112,4699,TX,Ira Independent School District,587,5,127,3.94
4842360,TENAHA IND SCH DIST 904,48,8535,1181,7354,TX,Tenaha Independent School District,2267,98,463,21.17
4846230,WINONA IND SCH DIST 910,48,22706,4006,18700,TX,Winona Independent School District,7183,281,1250,22.48
4837140,RIO GRANDE CITY IND SCH DIST 901,48,152013,34194,117819,TX,Rocksprings Independent School District,1163,62,189,32.80
4837140,RIO GRANDE CITY IND SCH DIST 901,48,152013,34194,117819,TX,Rio Grande City Grulla Independent School District,41258,4746,9949,47.70
4813680,CHAPEL HILL IND SCH DIST 906,48,15937,1414,14523,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4813680,CHAPEL HILL IND SCH DIST 906,48,15937,1414,14523,TX,Chapel Hill Independent School District,2951,76,613,12.40
4833840,ORE CITY IND SCH DIST 903,48,15121,1294,13827,TX,Rocksprings Independent School District,1163,62,189,32.80
4833840,ORE CITY IND SCH DIST 903,48,15121,1294,13827,TX,Ore City Independent School District,4649,175,807,21.69
4812120,BURKBURNET IND SCH DIST 901,48,48999,5861,43138,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4812120,BURKBURNET IND SCH DIST 901,48,48999,5861,43138,TX,Chisum Independent School District,5206,142,1006,14.12
4812120,BURKBURNET IND SCH DIST 901,48,48999,5861,43138,TX,Burkburnett Independent School District,20544,340,3399,10.00
4845780,WICHITA FALLS IND SCH DISTRICT 905,48,199836,25864,173972,TX,Wichita Falls Independent School District,88023,2343,14857,15.77
4844110,VERNON CONS IND SCH DIST 903,48,26821,2156,24665,TX,Vernon Independent School District,11925,345,1747,19.75
4836540,RAYMONDVILLE IND SCH DIST 903,48,35474,8422,27052,TX,Rocksprings Independent School District,1163,62,189,32.80
4836540,RAYMONDVILLE IND SCH DIST 903,48,35474,8422,27052,TX,Raymondville Independent School District,12210,666,2040,32.65
4824120,IDALOU IND SCH DIST 910,48,14824,519,14305,TX,Spur Independent School District,1443,36,179,20.11
4824120,IDALOU IND SCH DIST 910,48,14824,519,14305,TX,Idalou Independent School District,3908,66,847,7.79
4834800,PEWITT IND SCH DIST 905,48,15158,1707,13451,TX,Rocksprings Independent School District,1163,62,189,32.80
4834800,PEWITT IND SCH DIST 905,48,15158,1707,13451,TX,Pewitt Consolidated Independent School District,5451,224,887,25.25
4826970,LAZBUDDIE IND SCH DIST 904,48,3076,197,2879,TX,Spur Independent School District,1443,36,179,20.11
4826970,LAZBUDDIE IND SCH DIST 904,48,3076,197,2879,TX,Lazbuddie Independent School District,599,28,118,23.73
4829520,MAY INDEPENDENT SCHOOL DISTRICT,48,4813,420,4393,TX,Spur Independent School District,1443,36,179,20.11
4829520,MAY INDEPENDENT SCHOOL DISTRICT,48,4813,420,4393,TX,May Independent School District,2258,56,263,21.29
4818070,EDEN IND SCH DISTRICT 901,48,6460,441,6019,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4818070,EDEN IND SCH DISTRICT 901,48,6460,441,6019,TX,Eden Consolidated Independent School District,2625,45,190,23.68
4838820,SAN DIEGO IND SCH DIST 902,48,25073,6390,18683,TX,San Diego Independent School District,5946,379,1092,34.71
4827890,LOCKNEY IND SCH DIST,48,8115,1027,7088,TX,Spur Independent School District,1443,36,179,20.11
4827890,LOCKNEY IND SCH DIST,48,8115,1027,7088,TX,Lockney Independent School District,1797,56,327,17.13
4832310,NEEDVILLE IND SCH DISTRICT 906,48,61047,2473,58574,TX,Rocksprings Independent School District,1163,62,189,32.80
4832310,NEEDVILLE IND SCH DISTRICT 906,48,61047,2473,58574,TX,Needville Independent School District,17639,337,3464,9.73
4818940,FAIRFIELD IND SCH DISTRICT 902,48,26239,2160,24079,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4818940,FAIRFIELD IND SCH DISTRICT 902,48,26239,2160,24079,TX,Fairfield Independent School District,10181,248,1841,13.47
4817100,DILLEY IND SCH DIST 902,48,20522,3396,17126,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4817100,DILLEY IND SCH DIST 902,48,20522,3396,17126,TX,Dilley Independent School District,6221,400,1246,32.10
4814280,CLEAR CREEK IND SCH DISTRICT 910,48,565698,44571,521127,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4814280,CLEAR CREEK IND SCH DISTRICT 910,48,565698,44571,521127,TX,Clear Creek Independent School District,260677,4884,46635,10.47
4834680,PETERSBURG IND SCH DISTRICT 904,48,8517,637,7880,TX,Rocksprings Independent School District,1163,62,189,32.80
4834680,PETERSBURG IND SCH DISTRICT 904,48,8517,637,7880,TX,Petersburg Independent School District,1215,37,225,16.44
4821930,GRUVER IND SCH DIST 901,48,16873,282,16591,TX,Spur Independent School District,1443,36,179,20.11
4821930,GRUVER IND SCH DIST 901,48,16873,282,16591,TX,Gruver Independent School District,1573,26,344,7.56
4825920,KOUNTZE IND SCH DISTRICT 903,48,18850,1588,17262,TX,Spur Independent School District,1443,36,179,20.11
4825920,KOUNTZE IND SCH DISTRICT 903,48,18850,1588,17262,TX,Kountze Independent School District,8124,243,1418,17.14
4807710,ALDINE IND SCH DISTRICT 902,48,959830,162603,797227,,,,,,
4816530,DEER PARK IND SCH DIST 908,48,202827,11323,191504,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4816530,DEER PARK IND SCH DIST 908,48,202827,11323,191504,TX,Deer Park Independent School District,54139,1551,10560,14.69
4835910,PROGRESO IND SCH DIST 910,48,27218,8210,19008,TX,Rocksprings Independent School District,1163,62,189,32.80
4835910,PROGRESO IND SCH DIST 910,48,27218,8210,19008,TX,Progreso Independent School District,7393,566,1754,32.27
4808520,AQUILLA IND SCH DIST 912,48,7566,470,7096,,,,,,
4824480,ITASCA IND SCH DIST 907,48,13277,947,12330,TX,Spur Independent School District,1443,36,179,20.11
4824480,ITASCA IND SCH DIST 907,48,13277,947,12330,TX,Itasca Independent School District,4124,172,824,20.87
4808460,ANTON IND SCH DIST 901,48,3390,554,2836,,,,,,
4837830,ROPES IND SCH DIST 905,48,9089,435,8654,TX,Rocksprings Independent School District,1163,62,189,32.80
4837830,ROPES IND SCH DIST 905,48,9089,435,8654,TX,Ropes Independent School District,1409,23,261,8.81
4820100,FT DAVIS IND SCH DIST 901,48,3854,108,3746,TX,Spur Independent School District,1443,36,179,20.11
4820100,FT DAVIS IND SCH DIST 901,48,3854,108,3746,TX,Fort Davis Independent School District,1535,10,49,20.41
4835430,PORT NECHES IND SCH DIST 908,48,77579,3653,73926,TX,Rocksprings Independent School District,1163,62,189,32.80
4835430,PORT NECHES IND SCH DIST 908,48,77579,3653,73926,TX,Port Neches-Groves Independent School District,27193,578,5264,10.98
4822320,HAMSHIRE FANNETT IND SCH DISTRICT 914,48,30532,3093,27439,TX,Spur Independent School District,1443,36,179,20.11
4822320,HAMSHIRE FANNETT IND SCH DISTRICT 914,48,30532,3093,27439,TX,Hamshire-Fannett Independent School District,9708,161,1877,8.58
4800011,ALVARADO IND SCH DIST 901,48,64483,5987,58496,,,,,,
4820960,GODLEY IND SCH DIST 911,48,50890,3488,47402,TX,Spur Independent School District,1443,36,179,20.11
4820960,GODLEY IND SCH DIST 911,48,50890,3488,47402,TX,Godley Independent School District,11666,177,2582,6.86
4840110,SHINER IND SCH DIST 903,48,10657,441,10216,TX,Shiner Independent School District,4147,90,783,11.49
4816920,DEVERS IND SCH DIST 903,48,3024,369,2655,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4816920,DEVERS IND SCH DIST 903,48,3024,369,2655,TX,Devers Independent School District,1086,26,251,10.36
4822380,HARDIN IND SCH DIST 904,48,18640,2714,15926,TX,Spur Independent School District,1443,36,179,20.11
4822380,HARDIN IND SCH DIST 904,48,18640,2714,15926,TX,Hardin Independent School District,8599,379,1895,20.00
4821810,GROESBECK IND SCH DIST 902,48,22555,1907,20648,TX,Spur Independent School District,1443,36,179,20.11
4821810,GROESBECK IND SCH DIST 902,48,22555,1907,20648,TX,Groesbeck Independent School District,9380,299,1413,21.16
4842690,THREE RIVERS IND SCH DIST 902,48,12966,729,12237,TX,Three Rivers Independent School District,4383,92,527,17.46
4816140,D HANIS IND SCH DIST 902,48,4840,250,4590,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4816140,D HANIS IND SCH DIST 902,48,4840,250,4590,TX,D'Hanis Independent School District,1712,39,221,17.65
4830690,MILANO IND SCH DIST 903,48,7471,429,7042,TX,Rocksprings Independent School District,1163,62,189,32.80
4830690,MILANO IND SCH DIST 903,48,7471,429,7042,TX,Milano Independent School District,2036,47,346,13.58
4821000,GOLDTHWAITE IND SCH DISTRICT 901,48,11896,1748,10148,TX,Spur Independent School District,1443,36,179,20.11
4821000,GOLDTHWAITE IND SCH DISTRICT 901,48,11896,1748,10148,TX,Goldthwaite Consolidated Independent School District,3450,90,557,16.16
4828170,LORAINE IND SCH DIST 902,48,3943,535,3408,TX,Spur Independent School District,1443,36,179,20.11
4828170,LORAINE IND SCH DIST 902,48,3943,535,3408,TX,Loraine Independent School District,824,33,139,23.74
4838520,SAINT JO IND SCH DIST 911,48,6632,258,6374,TX,Rocksprings Independent School District,1163,62,189,32.80
4838520,SAINT JO IND SCH DIST 911,48,6632,258,6374,TX,Saint Jo Independent School District,1681,27,296,9.12
4843350,TULOSO MIDWAY IND SCH DIST 912,48,52630,5118,47512,TX,Tuloso-Midway Independent School District,14377,482,3024,15.94
4811040,BOYS RANCH IND SCH DIST 901,48,7765,1051,6714,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4811040,BOYS RANCH IND SCH DIST 901,48,7765,1051,6714,TX,Alvarado Independent School District,24692,509,4554,11.18
4811040,BOYS RANCH IND SCH DIST 901,48,7765,1051,6714,TX,Boys Ranch Independent School District,125,4,50,8.00
4821330,GRAFORD IND SCH DIST 902,48,9024,364,8660,TX,Spur Independent School District,1443,36,179,20.11
4821330,GRAFORD IND SCH DIST 902,48,9024,364,8660,TX,Graford Independent School District,2623,65,351,18.52
4834140,PALO PINTO IND SCH DIST 906,48,2483,212,2271,TX,Rocksprings Independent School District,1163,62,189,32.80
4834140,PALO PINTO IND SCH DIST 906,48,2483,212,2271,TX,Palo Pinto Independent School District,1036,12,113,10.62
4809690,BECKVILLE IND SCH DIST 901,48,11826,566,11260,,,,,,
4833870,OVERTON IND SCH DIST 908,48,9343,563,8780,TX,Rocksprings Independent School District,1163,62,189,32.80
4833870,OVERTON IND SCH DIST 908,48,9343,563,8780,TX,Overton Independent School District,3237,93,531,17.51
4811430,BROADDUS IND SCH DIST 902,48,10289,1527,8762,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4811430,BROADDUS IND SCH DIST 902,48,10289,1527,8762,TX,Alvarado Independent School District,24692,509,4554,11.18
4811430,BROADDUS IND SCH DIST 902,48,10289,1527,8762,TX,Broaddus Independent School District,2658,103,380,27.11
4840020,SHEPHERD IND SCH DIST 904,48,31276,5326,25950,TX,Shepherd Independent School District,10015,522,1816,28.74
4833360,ODEM EDROY IND SCHOOL DIST 905,48,18808,1760,17048,TX,Rocksprings Independent School District,1163,62,189,32.80
4833360,ODEM EDROY IND SCHOOL DIST 905,48,18808,1760,17048,TX,Odem-Edroy Independent School District,5001,138,953,14.48
4813740,CHEROKEE IND SCH DIST 903,48,3342,248,3094,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4813740,CHEROKEE IND SCH DIST 903,48,3342,248,3094,TX,Cherokee Independent School District,561,9,90,10.00
4814010,CHRISTOVAL IND SCH DIST 901,48,9065,232,8833,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4814010,CHRISTOVAL IND SCH DIST 901,48,9065,232,8833,TX,Christoval Independent School District,2476,20,471,4.25
4844410,WALL IND SCH DIST 906,48,19354,1630,17724,TX,Wall Independent School District,5266,75,1224,6.13
4816620,DEL VALLE IND SCH DIST 910,48,240879,28218,212661,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
4816620,DEL VALLE IND SCH DIST 910,48,240879,28218,212661,TX,Del Valle Independent School District,83529,3086,13628,22.64
4813380,CENTERVILLE IND SCH DIST 904,48,3043,208,2835,TX,Crosbyton Consolidated Independent School District,1914,136,347,39.19
