school_id,school_name,address,city,state,zip,county,sector,charter,total_enrollment,enrollment_9_12,grad_rate_2021,crdc_ap_courses,ib_flag_v2,crdc_fte_counselors,county_median_hh_income,county_pct_child_poverty_saipe,nces_id_12,ceeb,rigor_tier_v4,audit_note
2800930,ALTERNATIVE SCHOOL,601 Third Street,Cleveland,MS,38732,Bolivar County,public,2-No,0,0,,,,,39585,47.6,280075000930,252963,,
2800016,ALCORN CO VOC COMPLEX,2101 NORMAN ROAD,CORINTH,MS,38834,Alcorn County,public,2-No,0,0,,,,,51260,20.2,280039000016,,,
2902876,WOMEN'S EAST REGION TRTMT CTR,1101 E HWY 54,VANDALIA,MO,63382,Audrain County,public,2-No,0,0,,,,,59448,17.8,290003002876,,,
2902890,WOMEN E. RECEP/DIAG COR C/DIAG,1101 E HWY 54,VANDALIA,MO,63382,Audrain County,public,2-No,0,0,,,,,59448,17.8,290003002890,,,
2902887,WOMEN E. RECEP/DIAG COR C/ACAD,1101 E HWY 54,VANDALIA,MO,63382,Audrain County,public,2-No,0,0,,,,,59448,17.8,290003002887,,,
2902894,WESTERN REGION TREATMENT CENTR,3401 FARAON ST,ST JOSEPH,MO,64506,Buchanan County,public,2-No,0,0,,,,,62158,15.6,290003002894,,,
2902877,WESTERN RECEPT/DIAG CORR CENTR,3401 FARAON ST,ST JOSEPH,MO,64506,Buchanan County,public,2-No,0,0,,,,,62158,15.6,290003002877,,,
2903133,WESTERN MO CORRECTIONAL CENTER,609 EAST PENCE ROAD,CAMERON,MO,64429,DeKalb County,public,2-No,0,0,,,,,69826,12.5,290003003133,,,
2901592,VO. TECH. TUITION,801 N 11TH ST,ST LOUIS,MO,63101,St. Louis city,public,2-No,0,0,,,,,,,,,,
2900200,VALLEY VIEW HIGH,5000 NW VALLEY VIEW RD,BLUE SPRINGS,MO,64015,Jackson County,public,2-No,0,0,,,0.0,1,68577,16,290531000200,,,
2901533,TABLE ROCK CAREER CENTER,386 W STATE HWY 76,REEDS SPRING,MO,65737,Stone County,public,2-No,0,0,,,0.0,1,63520,22.5,292616001533,,,
2900812,STATE FAIR,3201 WEST 16TH STREET,SEDALIA,MO,65301,Pettis County,public,2-No,0,0,,,,,60430,22.2,290000500812,,,
2901593,STAR School,731 NE 76TH ST,GLADSTONE,MO,64118,Clay County,public,2-No,0,0,,,,,88468,8.5,290000901593,263430,Demanding,
2901259,SPANISH LAKE CAMPUS,13312 BELLEFONTAINE RD,ST LOUIS,MO,63138,St. Louis County,public,2-No,0,0,,,,,82936,12.5,290000901259,,,
2800453,CENTRAL SCHOOL,208 LYNDA LEE DRIVE,NATCHEZ,MS,39120,Adams County,public,2-No,0,0,,,,,43644,35.7,280303000453,,,
2801182,CLARKE CO CAREER & TECHNOLOGY CTR,910 North Archusa Ave.,Quitman,MS,39355,Clarke County,public,2-No,0,0,,,,,46108,25.6,280378001182,252542,,
2801458,MILLSAPS CAREER & TECH CENTER,803 LOUISVILLE ROAD,STARKVILLE,MS,39759,Oktibbeha County,public,2-No,0,0,,,,,46695,22.2,280018901458,251335,,
2801141,COLLEGE & CAREER TECHNICAL INST.,2602 MARKET STREET,PASCAGOULA,MS,39567,Jackson County,public,2-No,0,0,,,,,66201,19.1,280348001141,,,
2800166,MCKELLAR VOCATIONAL CENTER,810 N BROWDER STREET,COLUMBUS,MS,39702,Lowndes County,public,2-No,0,0,,,,,53812,25.4,280120000166,252196,,
2800878,MARTIN L KING CAREER TECHNOLOGY,1106 Highway 24 East,Woodville,MS,39669,Wilkinson County,public,2-No,0,0,,,,1,35311,36.5,280471000878,,,
2801546,MARSHALL CO CTE CENTER,255 Mary Rahe Dr.,Holly Springs,MS,38635,Marshall County,public,2-No,0,0,,,,,53458,27.4,280285001546,,,
2800914,MAIN STREET ALTERNATIVE SCHOOL,560 Port Gibson St,Raymond,MS,39154,Hinds County,public,2-No,0,0,,,,,49402,30.7,280186000914,,,
2801129,MADISON CO VOC COMPLEX,379 Calhoun Station Parkway,Madison,MS,39110,Madison County,public,2-No,0,0,,,,,83441,12.7,280279001129,,,
2801480,LOWNDES CO VOC COMPLEX,1085 LEHMBERG ROAD,COLUMBUS,MS,39702,Lowndes County,public,2-No,0,0,,,,1,53812,25.4,280273001480,,,
2801545,LEE CO. CAREER & TECHNICAL SCHOOL,221 Honeycomb Way,Tupelo,MS,38801,Lee County,public,2-No,0,0,,,0.0,0,67863,21.3,280255001545,,,
2800431,JEFF DAVIS CO VOC TECH CENTER,5080 HWY 42,CARSON,MS,39427,Jefferson Davis County,public,2-No,0,0,,,,,38548,36.7,280225000431,250476,,
2801051,JACKSON COUNTY VOCATIONAL CENTER,12425 Hwy 57,Vancleave,MS,39565,Jackson County,public,2-No,0,0,,,,,,,,250485,,
2800360,ITAWAMBA CAREER & TECHNICAL CENTER,200 CAREER TECHNICAL DRIVE,FULTON,MS,38843,Itawamba County,public,2-No,0,0,,,,,55546,23.8,280210000360,251976,,
2800290,Harrison County Career and Technical Center,15600 School Road,Gulfport,MS,39503,Harrison County,public,2-No,0,0,,,,,,,,251976,,
2801505,HOLMES CO CAREER TECHNICAL CENTER,77 KICKERNICK STREET,LEXINGTON,MS,39095,Holmes County,public,2-No,0,0,,,0.0,1,32538,48.3,280019501505,251976,,
2800960,HARRISON COUNTY ALTERNATIVE SCHOOL,11072 HIGHWAY 49,GULFPORT,MS,39503,Harrison County,public,2-No,0,0,,,,,59479,22.7,280177000960,252963,,
2800243,GREENVILLE TECHNICAL CENTER,350 South Raceway Road,Greenville,MS,38703,Washington County,public,2-No,0,0,,,0.0,1,42165,44.2,280162000243,,,
2801490,GRADUATES WITHIN REACH ACADEMY,32 School Street,Tchula,MS,39169,Holmes County,public,2-No,0,0,,,0.0,0,32538,48.3,280019501490,,,
2800225,FRANKLIN CAREER & TECHNICAL CENTER,129 Vo-Tech Lane,Meadville,MS,39653,Franklin County,public,2-No,0,0,,,0.0,1,52939,25.7,280153000225,251857,,
2800425,FAYETTE VOC CENTER,205  INDUSTRIAL PARK DR.,FAYETTE,MS,39069,Jefferson County,public,2-No,0,0,,,0.0,1,38305,38.6,280222000425,,,
2800973,E TALLAHATCHIE VOC CENTER,310 N. COSSAR STREET,CHARLESTON,MS,38921,Tallahatchie County,public,2-No,0,0,,,,,37466,40.4,280141000973,,,
2800183,DeSoto Co. Career Center West,1005 Kuykendall Lane,Horn Lake,MS,38637,DeSoto County,public,2-No,0,0,,,,,85297,12.5,280132000183,252564,,
2801391,DeSoto Co. Career Center East,8890 Deerfield Dr.,Olive Branch,MS,38654,DeSoto County,public,2-No,0,0,,,,,,,,252564,,
2801147,DAVID WILLIAMS JR CAREER &TECH CNT,2400 US HIGHWAY 61 N.,TUNICA,MS,38676,Tunica County,public,2-No,0,0,,,,,39364,39.5,280429001147,252999,,
3101728,NORTHEAST NE JUVENILE SERVICES,1313 1/2 N MAIN STREET,MADISON,NE,68748,Madison County,public,†,0,0,,,,,63128,9.7,310015401728,,,
3102312,OMAHA HOME FOR BOYS SCHOOLS,4343 N 52ND ST,OMAHA,NE,68104,Douglas County,public,†,0,0,,,,,80391,12.6,310018602312,,,
3102360,OPS VIRTUAL HIGH SCHOOL,3230 BURT ST - RM 474B,OMAHA,NE,68131,Douglas County,public,†,0,0,,4,0.0,0.5,80391,12.6,317482002360,,,
4500597,G. Frank Russell Technology Center,601 East Northside Drive,Greenwood,SC,29649,Greenwood County,public,2-No,0,0,,,,,52830,21.7,450000700597,,,
4501232,Fairfield Career and Technology Center,790 US Highway 321 North,Winnsboro,SC,29180,Fairfield County,public,2-No,0,0,,,,,47885,24.7,450210001232,,,
4500328,F. E. Dubose Career Center,3351 Sumter Highway,Manning,SC,29102,Clarendon County,public,2-No,0,0,,,,,52401,24.5,450391500328,,,
4500580,Enoree Career Center,108 Scalybark Road,Greenville,SC,29617,Greenville County,public,2-No,0,0,,,,,76932,12,450231000580,,,
4501185,Empowerment and Enrichment Academy,5000 Broad River Road,Columbia,SC,29212,Richland County,public,2-No,0,0,,,,1,63784,18,450342001185,410534,,
4501747,East Cooper Center for Advanced Studies,900 Warrior Way,Mount Pleasant,SC,29466,Charleston County,public,2-No,0,0,,,,,88494,13.9,450144001747,,,
4500669,Dr. Gilbert G. Woolard Technology Center,70 Innovation Lane,Camden,SC,29020,Kershaw County,public,2-No,0,0,,,,,68231,16,450255000669,,,
4500407,Dorchester Career and Technology Center,507 School House Road,Dorchester,SC,29437,Dorchester County,public,2-No,0,0,,,,,78198,11.8,450199000407,,,
4500578,Donaldson Career Center,100 Vocational Drive,Greenville,SC,29605,Greenville County,public,2-No,0,0,,,,,76932,12,450231000578,,,
4501056,Daniel Morgan Technology Center,201 Zion Hill Road,Spartanburg,SC,29307,Spartanburg County,public,2-No,0,0,,,,,66234,15.9,450347001056,,,
4500863,Cope Area Career Center,6052 Slab Landing Road,Cope,SC,29038,Orangeburg County,public,2-No,0,0,,,,,45675,26.9,450000800863,,,
4501748,Cooper River Center for Advanced Studies,1088 East Montague Avenue,North Charleston,SC,29405,Charleston County,public,2-No,0,0,,,,,88494,13.9,450144001748,,,
4501599,Center for Advanced Technical Studies,916 Mount Vernon Church Road,Chapin,SC,29036,Richland County,public,2-No,0,0,,,,,63784,18,450282001599,,,
4501790,CTE Innovation Center at Roper Mountain,402 Roper Mountain Road,Greenville,SC,29615,Greenville County,public,2-No,0,0,,,,,76932,12,450231001790,,,
4500127,Barnwell County Career Center,5214 Reynolds Road,Blackville,SC,29817,Barnwell County,public,2-No,0,0,,,,,46626,29.4,450108000127,411936,,
4501151,Applied Technology Center,2399 West Main Street,Rock Hill,SC,29732,York County,public,2-No,0,0,,,,,89095,9.5,450387001151,,,
4500058,Aiken County Career Center,2455 Jefferson Davis Highway,Warrenville,SC,29851,Aiken County,public,2-No,0,0,,,,,,,,411936,,
4500446,Advantage Academy,126 East Howe Springs Road,Florence,SC,29505,Florence County,public,2-No,0,0,,,,,58305,20,450213000446,,,
4500767,Academy for Careers and Technology,2697 East Highway 76,Mullins,SC,29574,Marion County,public,2-No,0,0,,,0.0,1,36301,43,450390800767,411469,,
4200152,Kimmel Alternative School,200 East Crawford Avenue,Altoona,PA,16602,Blair County,public,2-No,0,0,,,,,62382,14.7,420234000152,,,
4207108,Keystone Central Career and Technology Center,64 Keystone Central Dr,Mill Hall,PA,17751,Clinton County,public,2-No,0,0,,,,,60816,22.4,428067007108,,,
4101914,Willamette Career Academy,1200 Lancaster Dr NE,Salem,OR,97301,Marion County,public,2-No,0,0,,,,,,,,,,
4501123,Floyd D. Johnson Technology Center,275 Alexander Love Highway,York,SC,29745,York County,public,2-No,0,0,,,,,89095,9.5,450381001123,,,
4501164,Golden Strip Career and Technology Center,1120 East Butler Road,Greenville,SC,29607,Greenville County,public,2-No,0,0,,,,,76932,12,450231001164,,,
3101369,PARRISH PROGRAM,4315 CUMING ST,OMAHA,NE,68131,Douglas County,public,†,0,0,,,0.0,0.5,80391,12.6,317482001369,281733,,
4500991,H. B. Swofford Career Center,5620 Highway 11,Inman,SC,29349,Spartanburg County,public,2-No,0,0,,,,,,,,,,
4700298,Coffee County Koss Center,1756 McMinnville HWY,Manchester,TN,37355,Coffee County,public,2-No,0,0,,,,,61505,23.5,470078000298,,,
4702415,Central Prep Academy,230 Ridley DR,Jasper,TN,37347,Marion County,public,2-No,0,0,,,,,,,,,,
4700886,Campbell Co Adult High School,318 W. Beech ST,Lafollette,TN,37766,Campbell County,public,2-No,0,0,,,,,51557,26.9,470042000886,431642,Average,
4700250,Benton County Academy,178 Schools DR,Camden,TN,38320,Benton County,public,2-No,0,0,,,,,51746,23.4,470024000250,430223,,
4601316,Teachwell Thrive - 03,715 E 14th St,Sioux Falls,SD,57104,Minnehaha County,public,†,0,0,,,,,,,,,,
4601410,Teachwell Strive -05,2320 N Career Ave,Sioux Falls,SD,57107,Minnehaha County,public,†,0,0,,,,,,,,,,
4601398,Teachwell Connect - 92,715 E 14th St,Sioux Falls,SD,57104,Minnehaha County,public,†,0,0,,,,,76880,7.3,460002701398,,,
4600983,Teachwell Academy High School - 01,824 E 14th St,Sioux Falls,SD,57104,Minnehaha County,public,†,0,0,,,0.0,0,76880,7.3,460002700983,,,
4601399,Project Search - Avera McKennan 07,1325 S Cliff Ave,Sioux Falls,SD,57105,Minnehaha County,public,†,0,0,,,,,,,,,,
4601359,Hillside Colony High School - 07,18248 Hillside Ln,Doland,SD,57436,Spink County,public,†,0,0,,,0.0,0.5,70139,13.5,461917001359,,,
4601308,Black Hills Academy at Canyon Hills High School - 07,2519 Windmill Dr,Spearfish,SD,57783,Lawrence County,public,†,0,0,,,,,73384,9.1,468012001308,,,
4500348,Thunderbolt Career and Technology Center,1069 Thunderbolt Road,Walterboro,SC,29488,Colleton County,public,2-No,0,0,,,,,51114,26.5,450183000348,,,
4500912,The Orangeburg Career & Technology Center,3720 Magnolia Street,Orangeburg,SC,29118,Orangeburg County,public,2-No,0,0,,,,,45675,26.9,450391700912,,,
4500963,Samuel A. Heyward Career and Technology Center,3560 Lynhaven Drive,Columbia,SC,29204,Richland County,public,2-No,0,0,,,,,63784,18,450336000963,,,
4501039,R. D. Anderson Applied Technology Center,1151 Center Point Drive,Moore,SC,29369,Spartanburg County,public,2-No,0,0,,,,,66234,15.9,450001001039,,,
4500905,Pickens County Career and Technology Center,990 Chastain Road,Liberty,SC,29657,Pickens County,public,2-No,0,0,,,0.0,1,61064,14.5,450333000905,411936,,
4501779,Palmetto Excel,7000 Rivers Avenue Building 100,North Charleston,SC,29406,Charleston County,public,1-Yes,0,0,,,,,88494,13.9,450390101779,,,
4501705,Lexington Two Innovation Center,715 9th Street,West Columbia,SC,29169,Lexington County,public,2-No,0,0,,,,,77408,14.1,450273001705,,,
4500579,J. Harley Bonds Career Center,505 North Main Street,Greer,SC,29650,Greenville County,public,2-No,0,0,,,,,76932,12,450231000579,,,
4500288,Institute of Innovation,175 Campus Drive,Gaffney,SC,29341,Cherokee County,public,2-No,0,0,,,,,50288,20.6,450150000288,,,
4500844,Hamilton Career and Technology Center,445 Oconee Business Parkway,Westminster,SC,29693,Oconee County,public,2-No,0,0,,,,,62388,32.3,450306000844,,,
4101877,Oregon International School,2500 E St,Baker City,OR,97814,Baker County,public,1-Yes,0,0,,,,,60936,16.7,410171001877,,,
3906068,Harvey Academy,200 W Walnut Ave,Painesville,OH,44077,Lake County,public,2-No,0,0,,,0.0,0,80925,9,391001506068,,,
3905983,Butler Tech LeSourdsville Location,101 Jerry Couch Blvd,Monroe,OH,45050,Butler County,public,2-No,0,0,,,,,,,,,,
3200987,St. Jude's Healing Center,115 Healing Center Drive,Boulder City,NV,89005,Clark County,public,2-No,0,0,,,,,76472,15.3,320006000987,,,
3400675,ESSEX CO JDC,80 DURYEA STREET,NEWARK,NJ,8302,Essex County,public,2-No,0,0,,,,2,80789,15.9,340079700675,,,
3406116,ESC Academy,37 Hoffmans Crossing Road,Califon,NJ,7830,Hunterdon County,public,2-No,0,0,,,,,141715,3.5,348036006116,,,
3400597,EDNA MAHAN CORRECTIONAL FACILITY FOR WOMEN,30 COUNTY RTE 513,CLINTON,NJ,8809,Hunterdon County,public,2-No,0,0,,,,,,,,,,
3400630,DOVES RCH,188 LINDBERGH ROAD,HOPEWELL,NJ,8525,Hunterdon County,public,2-No,0,0,,,,,,,,,,
3400740,Capital Academy,20 PIONEER BLVD,MT HOLLY,NJ,8060,Burlington County,public,2-No,0,0,,,0.0,0,108111,5.3,340008500740,,,
3402973,COSTELLO PREP,800 CARRANZA RD,TABERNACLE,NJ,8088,Burlington County,public,2-No,0,0,,,,0,108111,5.3,340008902973,,,
3400672,CAMDEN CO JDC,WOODBURY TURNERSVILLE RD  LAKE,BLACKWOODLEX,NJ,8012,Camden County,public,2-No,0,0,,,,0,88755,16.6,340080200672,,,
3400669,BERGEN CO JDC,296 E Ridgewood Ave,PARAMUS,NJ,7652,Bergen County,public,2-No,0,0,,,,,,,,,,
3400737,Ann Klein Forensic Center,1610 STUYVESANT AVE,WEST TRENTON,NJ,8625,Mercer County,public,2-No,0,0,,,,,,,,,,
3400667,ATLANTIC CO JDC,800 BUFFALO AVENUE,EGG HARBOR CITY,NJ,8215,Atlantic County,public,2-No,0,0,,,,0,78050,14.5,340080300667,,,
3102367,YOUNG ADULT PROGRAM,130 E 9TH STREET,FREMONT,NE,68025,Dodge County,public,†,0,0,,,,,,,,,,
3100995,YOUNG ADULT PROGRAM,12820 N STREET,OMAHA,NE,68137,Douglas County,public,†,0,0,,,,,,,,,,
3101796,UTA HALEE ACADEMY PROGRAM,10625 CALHOUN ROAD,OMAHA,NE,68112,Douglas County,public,†,0,0,,,,,80391,12.6,310016601796,,,
3102315,TRANSITION PROGRAM SOUTH,4875 F STREET,OMAHA,NE,68117,Douglas County,public,†,0,0,,,,,,,,,,
3102396,TRANSITION PROGRAM NORTH,4839 NORTH 72ND STREET,OMAHA,NE,68134,Douglas County,public,†,0,0,,,,,,,,,,
3102314,TRANSITION PROGRAM AT UNMC NEBRASKA MEDICINE,MUNROE MEYER BUILDING; 444 S 4,OMAHA,NE,68104,Douglas County,public,†,0,0,,,,,,,,,,
3100645,STEP SCHOOL,305 EAST 1ST,MCCOOK,NE,69001,Red Willow County,public,†,0,0,,,,,63697,13.6,318015000645,,,
3100755,SPECIAL ED YANKEE HILL PROGRAM,865 W BURNHAM,LINCOLN,NE,68522,Lancaster County,public,†,0,0,,,0.0,0,74793,10.5,317284000755,,,
3102455,RADIUS HIGH SCHOOL,5040 GRAND AVENUE,OMAHA,NE,68104,Douglas County,public,†,0,0,,,,,80391,12.6,318019102455,,,
3101762,PATRICK J THOMAS JUVENILE CNTR,9701 PORTAL ROAD,LAVISTA,NE,68128,Sarpy County,public,†,0,0,,,,1,103321,4.9,310016001762,,,
3101708,PATHFINDER ED PRG-LANCASTER CO,1200 RADCLIFF ST,LINCOLN,NE,68512,Lancaster County,public,†,0,0,,,,,74793,10.5,310015101708,,,
3400634,ESSEX RCH,461  463 CENTRAL AVENUE,NEWARK,NJ,7107,Essex County,public,2-No,0,0,,,,0,80789,15.9,340008900634,,,
3400598,GARDEN STATE CORRECTIONAL FACILITY,HIGHBRIDGE ROAD,YARDVILLE,NJ,8620,Burlington County,public,2-No,0,0,,,,,108111,5.3,340008800598,,,
3400753,Greystone Park Psychiatric Hospital,MAIN BUILDING,GREYSTONE PARK,NJ,7950,Morris County,public,2-No,0,0,,,,,,,,,,
3400648,PINELANDS RCH,800 CARRANZA ROAD,TABERNACLE,NJ,8088,Burlington County,public,2-No,0,0,,,,0,108111,5.3,340008900648,,,
3200793,Leighton Hall,310 East 4th Street,Winnemucca,NV,89445,Humboldt County,public,2-No,0,0,,,,,81073,13.7,320021000793,,,
3200847,High Desert State Prison YOP,22010 Cold Creek Rd,Indian Springs,NV,89018,Clark County,public,2-No,0,0,,,,,76472,15.3,320006000847,,,
3500970,ROSWELL CORRECTIONS,578 WEST CHICKASAW RD,HAGERMAN,NM,88232,Chaves County,public,2-No,0,0,,,,,52938,24.6,350001200970,,,
3500987,NORTHWESTERN NM CORRECTIONS,2111 NORTH LOBO CANYON RD,GRANTS,NM,87020,Cibola County,public,2-No,0,0,,,,,50759,31.8,350001200987,,,
3530030,LLANO ESTACADO ONLINE,100 Franklin St,Grady,NM,88120,Curry County,public,2-No,0,0,,,,,57309,22,350114030030,,,
3530029,CONNECTED,5300 CUTLER NE,ALBUQUERQUE,NM,87110,Bernalillo County,public,2-No,0,0,,,,,69473,15.6,350006030029,,,
3500914,CHRYSALIS ALTERNATIVE,134 CERVANTES,TAOS,NM,87571,Taos County,public,2-No,0,0,76,,0.0,0,58950,18.6,350252000914,,,
3501108,CAMINO NUEVO YOUTH,4050 EDITH BLVD NE,ALBUQUERQUE,NM,87107,Bernalillo County,public,2-No,0,0,5,,,0,69473,15.6,350001101108,,,
3403322,SOUTHERN RCH,800A Buffalo Ave,EGG HARBOR CITY,NJ,8215,Atlantic County,public,2-No,0,0,,,,0,78050,14.5,340008903322,,,
3404674,Ocean County Vocational Technical School Toms River Center,1299 OLD FREEHOLD ROAD,TOMS RIVER,NJ,8753,Ocean County,public,2-No,0,0,,,0.0,1,89863,11.9,341198004674,311473,,
3400021,Hunterdon County Vocational School District Central Campus,10 Junction Rd,FLEMINGTON,NJ,8822,Hunterdon County,public,2-No,0,0,,,,,141715,3.5,340005000021,,,
3400645,OCEAN RCH,1 GAME FARM ROAD,FORKED RIVER,NJ,8731,Ocean County,public,2-No,0,0,,,,,,,,,,
3400686,OCEAN CO JDC,165 SUNSET AVENUE,TOMS RIVER,NJ,8754,Ocean County,public,2-No,0,0,,,,,,,,,,
3400603,NORTHERN STATE PRISON,168 FRONTAGE ROAD,NEWARK,NJ,7114,Essex County,public,2-No,0,0,,,,,80789,15.9,340008800603,,,
3400662,NEW JERSEY TRAINING SCHOOL,NORTH STATE HOME RO,JAMESBURG,NJ,8831,Middlesex County,public,2-No,0,0,,,,0,111549,8.6,340008900662,,,
3400601,NEW JERSEY STATE PRISON,600 CASS STREET,TRENTON,NJ,8625,Mercer County,public,2-No,0,0,,,,,100645,12.7,340008800601,,,
3400685,MORRIS CO JDC,460 WEST HANOVER AVE,MORRISTOWN,NJ,7963,Morris County,public,2-No,0,0,,,,0,137326,4,340080400685,,,
3400681,MIDDLESEX CO JDC,US HIGHWAY 130,NEW BRUNSWICK,NJ,8902,Middlesex County,public,2-No,0,0,,,,1,111549,8.6,340079900681,,,
3400659,JUVENILE MEDIUM SECURE FACILITY,W  BURLINGTON STREET,BORDENTOWN,NJ,8505,Burlington County,public,2-No,0,0,,,,0,108111,5.3,340008900659,,,
3400657,JUVENILE FEMALE SECURE UNIT,W   BURLINGTON STREET,BORDENTOWN,NJ,8505,Burlington County,public,2-No,0,0,,,,,,,,,,
2902216,SOUTHERN MO TECH INSTITUTE,407 West Thornburgh,WEST PLAINS,MO,65775,Howell County,public,2-No,0,0,,,0.0,1,50993,21.4,293168002216,,,
2902901,SOUTH CENTRAL CORRECTIONAL CTR,255 HWY 32 W,LICKING,MO,65542,Texas County,public,2-No,0,0,,,,,50036,23.2,290003002901,,,
2102468,iLEAD Academy,2557 KY-227,Carrollton,KY,41008,Carroll County,public,2-No,0,0,,,,,56466,22.9,210028902468,,,
2704483,BEACON ALP IS,9701 NICOLLET AVE S,BLOOMINGTON,MN,55420,Hennepin County,public,2-No,0,0,,,,,97653,8.9,270579004483,,,
2704372,Aware,14895 FRANCESCA AVENUE NORTH,HUGO,MN,55038,Washington County,public,2-No,0,0,,,,,115345,3.9,274236004372,,,
2700008,Anoka-Hennepin Regn HS Summer Prog,1313 COON RAPIDS BLVD NW,COON RAPIDS,MN,55433,Anoka County,public,2-No,0,0,92,,,,101869,7.3,270318000008,,,
2705376,Alternative Programs Summer Session,4955 PEONY LANE N,PLYMOUTH,MN,55446,Hennepin County,public,2-No,0,0,,,,,,,,,,
2704628,ARMSTRONG CREDIT RECOVERY,10635 36TH AVE N,PLYMOUTH,MN,55441,Hennepin County,public,2-No,0,0,,,,,97653,8.9,273178004628,,,
2705059,ALP Credit Recovery,8700 COUNTY ROAD 6 SW,HOWARD LAKE,MN,55349,Wright County,public,2-No,0,0,,,,,107209,4.6,270012305059,,,
2703555,ALC Westonka - IS,5901 SUNNYFIELD RD E,MINNETRISTA,MN,55364,Hennepin County,public,2-No,0,0,,,,,97653,8.9,270002503555,,,
2704553,ALC Summer Learning Programs 9-12,1930 COMO AVE,SAINT PAUL,MN,55108,Ramsey County,public,2-No,0,0,,,,,81568,12.9,273384004553,,,
2703079,ALC Summer Credit Recovery,37 WOOD LAKE DR SE,ROCHESTER,MN,55904,Olmsted County,public,2-No,0,0,75,,,,95406,6.8,273180003079,,,
2703255,ALC Richefield - Success at 15,7001 HARRIET AVE S,RICHFIELD,MN,55423,Hennepin County,public,2-No,0,0,,,,,97653,8.9,270002503255,,,
2703163,ALC Extended Day 9-12,1930 COMO AVE,SAINT PAUL,MN,55108,Ramsey County,public,2-No,0,0,,,,,81568,12.9,273384003163,,,
2701922,ALC Extended Day,1250 W BROADWAY AVE,MINNEAPOLIS,MN,55411,Hennepin County,public,2-No,0,0,,,,,97653,8.9,272124001922,,,
2705422,ALC Credit Recovery,1930 COMO AVE,SAINT PAUL,MN,55108,Ramsey County,public,2-No,0,0,,,,,81568,12.9,273384005422,,,
2704496,ALC CREDIT RECOVERY,7300 BOONE AVE N,BROOKLYN PARK,MN,55428,Hennepin County,public,2-No,0,0,90,,,,97653,8.9,272520004496,,,
2704901,ALC - W-ALT - EY,11140 BREN RD W,MINNETONKA,MN,55343,Hennepin County,public,2-No,0,0,,,,,97653,8.9,270002504901,,,
2704957,ALC - SECA - EY,7450 PENN AVE SO,RICHFIELD,MN,55423,Hennepin County,public,2-No,0,0,,,,,97653,8.9,270002504957,,,
2704922,ALC - NECA - EY,5530 ZEALAND AVE N,NEW HOPE,MN,55428,Hennepin County,public,2-No,0,0,,,,,97653,8.9,270002504922,,,
2705471,ALC - Kimball,100 W STATE HIGHWAY 55,KIMBALL,MN,55353,Stearns County,public,2-No,0,0,,,,,77066,11.5,273351005471,,,
2704887,ALC - Gateway - EY,13100 COLLEGE VIEW DR,EDEN PRAIRIE,MN,55347,Hennepin County,public,2-No,0,0,,,,,97653,8.9,270002504887,242294,Demanding,
2704330,AFTERSCHOOL PROGRAM,702 LAKE AVE,DETROIT LAKES,MN,56501,Becker County,public,2-No,0,0,,,,,71388,13.5,271023004330,,,
2704256,917 DCALS North Extended Day (EDOP),150 MARIE AVE E,WEST SAINT PAUL,MN,55118,Dakota County,public,2-No,0,0,,,,,106318,5.9,270002604256,,,
2704216,283-Ind Stdy 15 and Under - I.S.,6425 W 33RD ST,SAINT LOUIS PARK,MN,55426,Hennepin County,public,2-No,0,0,,,,,97653,8.9,270002504216,,,
2704361,BBE LEARNING CENTER,710 WASHBURN AVE,BELGRADE,MN,56312,Stearns County,public,2-No,0,0,,,,,77066,11.5,270008604361,242119,Average,
2701896,Basic Skills,1250 W BROADWAY AVE,MINNEAPOLIS,MN,55411,Hennepin County,public,2-No,0,0,97.5,,,,97653,8.9,272124001896,,,
2703554,277 Westonka Area Learning Academy,5905 SUNNYFIELD RD E,MINNETRISTA,MN,55364,Hennepin County,public,2-No,0,0,,,,,97653,8.9,270002503554,,,
