ceeb,school_name,state,sector,score_default,tier_default,score_B_qualdensity,tier_B_qualdensity,score_v4_candidate,tier_v4_candidate,ap_qualifying_density
130625,SUGAR-SALEM HIGH SCHOOL,ID,public,-0.03319963573173034,Demanding,-0.03319963573173034,Demanding,0.04793662587375048,Demanding,
130627,WEST JEFFERSON HIGH SCHOOL,ID,public,0.5266693557095504,Very Demanding,0.5266693557095504,Very Demanding,0.37981725517112014,Demanding,
130630,TROY JR/SR HIGH SCHOOL,ID,public,0.8661866329672335,Very Demanding,0.8661866329672335,Very Demanding,0.4033253469255338,Demanding,
130632,MAGIC VALLEY HIGH SCHOOL,ID,public,-1.0919632878114458,Below Average,-1.0919632878114458,Below Average,-0.8682507072126613,Below Average,
130633,Magic Valley Christian HS,,private,,,,,,,
130634,Twin Falls Christian Academy,,private,,,,,,,
130635,TWIN FALLS HIGH SCHOOL,ID,public,0.032373942177454845,Demanding,-0.14463481781871595,Average,-0.19056471321928595,Average,1.7763150197021447
130636,CANYON RIDGE HIGH SCHOOL,ID,public,-0.21057385248026733,Average,-0.24122206697492526,Average,-0.2701173981414897,Average,0.5494258107081279
130640,Bethel Temple Christian Acad,,private,,,,,,,
130647,WALLACE JR/SR HIGH SCHOOL,ID,public,-0.4344044834189995,Average,-0.4344044834189995,Average,-0.3045491667299558,Average,
130648,TIMBERLINE HIGH SCHOOL,ID,public,0.10149576329154347,Demanding,0.10149576329154347,Demanding,0.059980057920869564,Demanding,
130655,WEISER HIGH SCHOOL,ID,public,0.5857781179843672,Very Demanding,0.5857781179843672,Very Demanding,0.3960017931919678,Demanding,
130660,WENDELL HIGH SCHOOL,ID,public,0.6372419777883492,Very Demanding,0.8664592188270629,Very Demanding,0.48908036825431483,Demanding,0.12167250457438128
130665,WILDER HIGH SCHOOL,ID,public,-0.04653829066099596,Demanding,-0.04653829066099596,Demanding,0.09911449003857736,Demanding,
1330,International Business College,,private,,,,,,,
1376,Kendall College Art & Design,,private,,,,,,,
140000,Abingdon-Avon High Sch,IL,public,-0.46932024461432154,Average,-0.46932024461432154,Average,-0.46042405403403913,Average,
140002,Fusion Academy - Lake Forest,,private,2.4717996941967484,Most Demanding,2.4717996941967484,Most Demanding,2.4717996941967484,Most Demanding,
140003,Addison Trail High School,IL,public,0.22694960455469462,Demanding,0.3569347975621724,Demanding,0.28802301302539174,Demanding,1.6486515728512916
140004,Driscoll Catholic HS,,private,-1.0587580904637723,Below Average,-1.0587580904637723,Below Average,-1.0587580904637723,Below Average,
140005,Edwards County High School,IL,public,0.005225974092650899,Demanding,0.005225974092650899,Demanding,0.05506503488965735,Demanding,
140008,Mercer County High School,IL,public,-0.06246068462765786,Demanding,-0.20377710770201446,Average,-0.17894891228584175,Average,1.0080078963733514
140027,Harry D Jacobs High School,IL,public,0.5241515469152236,Very Demanding,0.46506091459929183,Demanding,0.40928090043267157,Demanding,2.307930815038336
140030,Altamont High School,IL,public,0.13044522164224168,Demanding,0.13044522164224168,Demanding,0.14277431610660998,Demanding,
140033,Living Free School,,private,,,,,,,
140035,MARQUETTE CATHOLIC HIGH SCHOOL,IL,private,-0.48573184275537146,Average,-0.6137365583340515,Average,-0.5179554577179707,Average,1.1708380910554435
140037,Naperville Bridge,,private,,,,,,,
140040,Alton High School,IL,public,0.06216975530080408,Demanding,0.007978708029186127,Demanding,-0.1418980926436935,Average,0.8743271091736448
140042,Mississippi Vly Christian Sch,,private,,,,,,,
140045,Fusion Academy - Oak Brook,,private,0.17011994718134016,Demanding,0.17011994718134016,Demanding,0.17011994718134016,Demanding,
140046,Allendale School,,private,,,,,,,
140049,Dupage-Glenbard Plus,,private,,,,,,,
140055,Amboy High School,IL,public,0.15139462480934754,Demanding,0.11257318068531541,Demanding,0.11965865252775088,Demanding,1.215956952464838
140057,Riverside Christian School,,private,,,,,,,
140060,Anna-Jonesboro High School,IL,public,0.557158672564956,Very Demanding,0.33603587195174206,Demanding,0.3570496533528792,Demanding,0.744318620129249
140063,School Expressive Arts Learn S,,private,,,,,,,
140065,Annawan High School,IL,public,0.25498518827207467,Demanding,0.25498518827207467,Demanding,0.22325352366557755,Demanding,
140066,School Expressive Arts Learn N,,private,,,,,,,
140067,Safe Harbor School,,private,,,,,,,
140068,School Expressive Arts Learn W,,private,,,,,,,
140069,Northwestern University CTD Online,,private,,,,,,,
140070,Antioch Comm High School,IL,public,0.3420698050407388,Demanding,0.43322685121674964,Demanding,0.40321744068100673,Demanding,2.3081089899912537
140075,Arcola High School,IL,public,0.023778295020553723,Demanding,0.023778295020553723,Demanding,0.013296947896511372,Demanding,
140085,Argenta-Oreana High School,IL,public,-0.4358176095533626,Average,-0.4358176095533626,Average,-0.3399474303079734,Average,
140087,Chaddock School,,private,,,,,,,
140090,Argo Community High School,IL,public,0.463712302455025,Demanding,0.5654860823131898,Very Demanding,0.5004777155014306,Demanding,2.2944325387179947
140093,Virtual Connections Academy,,private,,,,,,,
140094,Christian Liberty Academy Satellite School,,private,-1.1997956330996085,Below Average,-1.1997956330996085,Below Average,-1.1997956330996085,Below Average,
140097,John Hersey High School,IL,public,1.1879202818534185,Very Demanding,1.2522828703159412,Very Demanding,1.1583182974051671,Very Demanding,3.765366708533635
140098,Saint Viator High School,,private,0.487603285419706,Demanding,0.538629997504515,Very Demanding,0.538629997504515,Demanding,3.651975685468849
140105,Armstrong High School,IL,public,-0.04179814859956397,Demanding,-0.04179814859956397,Demanding,0.03050362109444278,Demanding,
140110,Arthur-Lovington-Atwood-Hammond,IL,public,0.025308886261419097,Demanding,0.025308886261419097,Demanding,0.007938323308387446,Demanding,
140111,EPIC Academy High School,IL,public,-0.48009416905603064,Average,-0.24176487724290807,Average,-0.18083977877753962,Average,0.5744076180292745
140112,Arthur Christian School,,private,,,,,,,
140115,A-C Central High School,IL,public,-0.16258351121646936,Average,-0.16258351121646936,Average,-0.08438589286023458,Average,
140125,Ashton-Franklin Center HS,IL,public,0.056138780988902515,Demanding,0.056138780988902515,Demanding,0.08815806882976972,Demanding,
140135,Astoria High School,IL,public,-0.576490479378963,Average,-0.576490479378963,Average,-0.3798778457230704,Average,
140140,Athens Sr High School,IL,public,-0.25954649642323196,Average,-0.25954649642323196,Average,-0.21584990193008974,Average,
140151,Father Mcgivney Catholic HS,,private,-0.7621855951965314,Below Average,-0.7170030765907367,Average,-0.7170030765907367,Below Average,0.8316578088078322
140160,Auburn High School,IL,public,-0.25675279428664516,Average,-0.36323094036402337,Average,-0.3175509633419482,Average,0.7375333320728568
140165,Southeastern Jr/Sr High School,IL,public,-0.23206656604265027,Average,-0.23206656604265027,Average,-0.2528303248517514,Average,
140170,East High School,IL,public,-0.4126690388271097,Average,-0.2703393939305125,Average,-0.267061082261025,Average,0.8776099768002356
140171,Apostolic Christian School,,private,,,,,,,
140172,Fox River Valley Christian Sch,,private,,,,,,,
140175,AURORA CENTRAL CATHOLIC HIGH SCHOOL,IL,private,-0.18649033069243431,Average,-0.30951374080116445,Average,-0.274577203691661,Average,1.8323138008168578
140176,Aurora Christian Schools,,private,0.031102107256510837,Demanding,-0.13815938776017592,Average,-0.13815938776017592,Average,1.5889205759485132
140177,Illinois Mathematics and Science,IL,public,0.9967546046635652,Very Demanding,0.9687280813424928,Very Demanding,0.9687280813424928,Very Demanding,3.298293355569838
140178,MARMION ACADEMY,IL,private,0.17369012101786685,Demanding,0.22008739071840594,Demanding,0.14910370152399532,Demanding,3.1199120960124547
140179,Indian Trail Christian Academy,,private,,,,,,,
140182,ROSARY HIGH SCHOOL,IL,private,-0.021823147094881663,Demanding,-0.22852471659307613,Average,-0.20978598432519038,Average,2.133654246644982
140183,South Aurora Christian Academy,,private,,,,,,,
140184,Waubonsie Valley High School,IL,public,0.7773634551612111,Very Demanding,0.8382838253928384,Very Demanding,0.8010610683996254,Very Demanding,3.43565274890914
140185,West Aurora High School,IL,public,0.010348343050484182,Demanding,-0.05145548597589125,Demanding,-0.024276901002289866,Average,1.7266181008492443
140187,Metea Valley High School,IL,public,1.0470134494981282,Very Demanding,1.2247754344171808,Very Demanding,1.1471345397126833,Very Demanding,4.070823513663549
140189,Harvest Christian Learning Ctr,,private,,,,,,,
140190,Central Comm High School,IL,public,0.9109229933071852,Very Demanding,0.9109229933071852,Very Demanding,0.757128694258543,Very Demanding,
140205,Barrington High School,IL,public,1.1281093223143501,Very Demanding,1.2702158846301328,Very Demanding,1.2019370986518068,Very Demanding,4.200147613876299
140206,Classical Consortium Academy,,private,,,,,,,
140212,Batavia Sr High School,IL,public,0.5612867611367317,Very Demanding,0.5083189506151751,Demanding,0.43304809584101805,Demanding,2.159546955737291
140213,Bartlett High School,IL,public,0.24912329599556154,Demanding,0.33205844682972946,Demanding,0.3248999128100865,Demanding,2.4447538417253383
140225,Beardstown Jr/Sr High School,IL,public,-0.26629239709899033,Average,-0.2919072877639316,Average,-0.2867307179841926,Average,0.4497366342892482
140240,Beecher High School,IL,public,0.22740251948424584,Demanding,0.14803250785470434,Demanding,0.1553935664742137,Demanding,2.08494364102362
140241,Fusion Academy - Lincoln Park,,private,,,,,,,
140245,Beecher City Jr-Sr High School,IL,public,0.4783475886667676,Demanding,0.4783475886667676,Demanding,0.5000919977249095,Demanding,
140251,ALTHOFF CATHOLIC HIGH SCHOOL,IL,private,-0.7924685391138887,Below Average,-1.009553853215233,Below Average,-0.834609293622916,Below Average,0.5166177864903633
140252,Belleville High School-East,IL,public,-0.23591392925487642,Average,-0.4429816333040476,Average,-0.44497450881514816,Average,0.8959715621739812
140254,Calvary Baptist Academy,,private,,,,,,,
140256,Faith Baptist School,,private,,,,,,,
140259,Governor French Academy,,private,0.016674630713646277,Demanding,0.016674630713646277,Demanding,0.016674630713646277,Demanding,
140265,Belleville High School-West,IL,public,-0.13235346814258456,Average,-0.13954592831705198,Average,-0.1591338782571893,Average,1.611991796164521
140275,Belvidere High School,IL,public,-0.4902221324340714,Average,-0.4173838248731877,Average,-0.41398838495567236,Average,0.8542328234505548
140276,Calvary Baptist Christian Sch,,private,,,,,,,
140279,Belvidere North High Sch,IL,public,-0.2416258114084288,Average,-0.2890626660693445,Average,-0.26687643417687823,Average,1.514764087332412
140280,Bement High School,IL,public,0.16337788636901204,Demanding,0.16337788636901204,Demanding,0.2998987354765393,Demanding,
140281,Innovations Acdmy Thrptc Dy Sc,,private,,,,,,,
140290,Fenton High School,IL,public,0.12163393835049047,Demanding,0.15806753796028025,Demanding,0.1444332033639931,Demanding,1.6733437010437202
140300,Benton Cons High School,IL,public,0.03186222708315793,Demanding,0.03186222708315793,Demanding,0.043732408417541044,Demanding,
140303,J Sterling Morton West High Sch,IL,public,-0.09733076873254334,Demanding,-0.033876818160840344,Demanding,-0.0791227332412194,Average,1.3313652092531278
140305,Civic Memorial High School,IL,public,0.1648508632841435,Demanding,0.1648508632841435,Demanding,0.12966602208674743,Demanding,
140313,Okaw Valley High School,IL,public,0.16101022199830609,Demanding,0.16101022199830609,Demanding,0.06316645855750518,Demanding,
140316,West Central High School,IL,public,-0.27004340559948864,Average,-0.27004340559948864,Average,-0.21045884743939935,Average,
140325,Coop HS 1,IL,public,,,,,,,
140326,Chancelight Educ Dupage Plus,,private,,,,,,,
140330,Hopewell Academy Of Joliet,,private,,,,,,,
140331,Hopewell Academy Of New Lenox,,private,,,,,,,
140335,Bloomington High School,IL,public,-0.02849620809899216,Demanding,-0.030329004554256345,Demanding,-0.03422492483826245,Average,2.0620043506544934
140340,CENTRAL CATHOLIC HIGH SCHOOL,IL,private,0.11464829251093347,Demanding,0.10307110469024984,Demanding,0.05549067270147044,Demanding,2.5865973840367733
140341,Cornerstone Christian Academy,,private,0.052290152482731146,Demanding,-0.24041059517506516,Average,-0.24041059517506516,Average,1.647445422707333
140343,Midwest Christian Academy,,private,,,,,,,
140344,Life Crossings Academy,,private,,,,,,,
140345,DD Eisenhower High Sch (Campus),IL,public,-0.4559291104504113,Average,-0.35019640801840435,Average,-0.3514594512567524,Average,1.2025567723467077
140353,Liberty Liberal Arts Academy,,private,,,,,,,
140354,Thallabaun Academy,,private,,,,,,,
140358,Vine Academy,,private,,,,,,,
140359,Montessori Academy - N Hoffman,,private,,,,,,,
140360,Bluffs High School,IL,public,0.12804007842884413,Demanding,0.12804007842884413,Demanding,0.032450575271574515,Demanding,
140362,Daarul Uloom Islamic School,,private,0.6304558965844218,Very Demanding,0.6304558965844218,Very Demanding,0.6304558965844218,Demanding,
140365,Webber High School,IL,public,-0.08495868863116739,Demanding,-0.08495868863116739,Demanding,-0.11661106100825239,Average,
140367,Bolingbrook High School,IL,public,0.15141224725389302,Demanding,0.21690383323077894,Demanding,0.16958013509821585,Demanding,2.237625877313584
140371,Kankakee Gospel Assembly,,private,,,,,,,
140372,Chesterton Academy Sacred Hrt,,private,,,,,,,
140373,Furqaan Academy Bolingbrook,,private,,,,,,,
140376,Fusion Academy - Evanston,,private,,,,,,,
140380,Bradley-Bourbonnais C High School,IL,public,-0.19663414225102457,Average,-0.15600384174045218,Average,-0.15284276253797346,Average,1.221987168393304
140381,Mid-America Preparatory School,,private,,,,,,,
140385,Reed-Custer High School,IL,public,-0.4978873277044405,Average,-0.4978873277044405,Average,-0.4980528164053684,Average,
140395,Mater Dei High School,,private,-0.6249462896373958,Average,-0.8447975143044031,Below Average,-0.8447975143044031,Below Average,0.7599189533292543
140400,Red Hill Jr/Sr High School,IL,public,0.040747825816954214,Demanding,0.040747825816954214,Demanding,-0.008663406203224564,Average,
140402,College Prep School-America,,private,1.1053301201301042,Very Demanding,1.7743088120281754,Most Demanding,1.7743088120281754,Very Demanding,5.375712717818541
140403,Aqsa High School,,private,0.18469859813518366,Demanding,0.3386293662957106,Demanding,0.3386293662957106,Demanding,1.9013066294024765
140404,Universal School,,private,-0.03852502889388097,Demanding,0.11552921114957791,Demanding,0.11552921114957791,Demanding,3.3093659698818905
140410,Brimfield High School,IL,public,0.046919406543053946,Demanding,-0.16954897894771048,Average,-0.13088357182750937,Average,0.5694601832076737
140412,Daystar Academy,,private,,,,,,,
140415,MCC Academy College Prep,,private,,,,,,,
140416,Beardstown Christian Academy,,private,,,,,,,
140417,Unity Christian Academy,,private,1.3033529082922244,Very Demanding,1.3033529082922244,Very Demanding,1.3033529082922244,Very Demanding,
140418,Academy High School,,private,1.0809468200673442,Very Demanding,1.0809468200673442,Very Demanding,1.0809468200673442,Very Demanding,
140425,Brownstown High School,IL,public,-0.5193473952163504,Average,-0.5193473952163504,Average,-0.3807640152943496,Average,
140436,Christ Lutheran High School,,private,,,,,,,
140442,Maryville Christian School,,private,,,,,,,
140443,Clare Woods Academy,,private,,,,,,,
140444,Ryan Banks Academy,,private,,,,,,,
140445,Tri-City High School,IL,public,-0.10227064654765837,Demanding,-0.10227064654765837,Demanding,-0.04900104122433637,Average,
140447,Buffalo Grove High School,IL,public,1.029247660586576,Very Demanding,1.1921776397187378,Very Demanding,1.0955074856280456,Very Demanding,3.6774124994660102
140448,Bennett Day School,,private,,,,,,,
140449,Willow Academy,,private,,,,,,,
140450,Bunker Hill High School,IL,public,-0.10260962806505389,Demanding,-0.16057473295372457,Average,-0.16078876726915334,Average,0.7071203528442269
140451,Jordan Baptist School,,private,,,,,,,
140452,State Road Baptist Chrstn Sch,,private,,,,,,,
140454,Central High School,IL,public,0.1419900044184494,Demanding,0.16502682585162504,Demanding,0.1682285814808448,Demanding,2.5846006422633607
140455,Bushnell-Prairie City High Sch,IL,public,-0.01312301275606239,Demanding,-0.01312301275606239,Demanding,-0.06258351366220745,Average,
140460,Byron High School 9-12,IL,public,0.17624519933181348,Demanding,0.05885500106050412,Demanding,0.035868502609513145,Demanding,1.306177615839135
140463,First Baptist Academy,,private,,,,,,,
140465,Cairo Jr/Sr High School,IL,public,-0.5839701759589656,Average,-0.5839701759589656,Average,-0.4206468593388498,Average,
140467,Camelot School,,private,,,,,,,
140468,Connections Day School,,private,,,,,,,
140469,Brightmont Academy Northfield,,private,,,,,,,
140474,South Side Baptist School,,private,,,,,,,
140475,Thornton Fractnl No High School,IL,public,-0.573607158007637,Average,-0.5140831104530981,Average,-0.4985676352807047,Average,0.9623987743846093
140476,Ucan Academy South,,private,,,,,,,
140480,Cambridge Jr/Sr High School,IL,public,0.9597788883136694,Very Demanding,0.9597788883136694,Very Demanding,0.4929340157432509,Demanding,
140483,Grace Holistic Ctr For Educ,,private,,,,,,,
140485,Trico Senior High School,IL,public,0.7820330372249218,Very Demanding,0.7820330372249218,Very Demanding,0.7348948924436448,Very Demanding,
140490,Central High School,IL,public,0.10274919096542584,Demanding,0.10274919096542584,Demanding,0.12733086768743393,Demanding,
